SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;CAN_SIZE;WT_CAN_SIZE;SUMMARY_COMPUTATION_TIME;CAN_COMPUTATION_TIME;
dialect;bn:15549279n,bn:15978969n;2;128,178;256,314;16384;32769;10.44845;117.28610;
dialect;bn:00042036n,bn:03355685n;2;221,177;374,311;22432;42009;14.57869;140.86784;
dialect;bn:12991393n,bn:03933141n;2;169,175;296,308;17603;33527;11.70988;120.38182;
dialect;bn:02831486n,bn:01468983n;2;121,191;242,340;17061;34123;10.32873;116.64503;
dialect;bn:00337955n,bn:03636503n;2;182,169;322,298;18080;34481;11.06582;117.71614;
dialect;bn:00864526n,bn:00438876n;2;179,122;316,244;15616;31233;10.07005;88.82675;
dialect;bn:01795908n,bn:02425956n;2;230,183;394,324;21448;40125;13.91998;139.11224;
dialect;bn:03287223n,bn:01773509n;2;172,181;304,320;18216;34753;12.27472;118.29774;
dialect;bn:16928063n,bn:07346025n;2;311,171;504,302;24041;43443;14.46172;151.41028;
dialect;bn:00077705n,bn:08861483n;2;179,172;315,344;21889;43779;12.31729;142.51271;
dialect;bn:14288662n,bn:01177298n;2;121,182;242,322;15488;30977;10.20675;90.67467;
dialect;bn:05186048n,bn:00238729n;2;311,179;504,310;24754;43941;15.86069;164.25799;
dialect;bn:00291269n,bn:01186782n;2;166,171;292,302;16891;32183;11.78992;98.77174;
dialect;bn:03272846n,bn:01107797n;2;177,176;309,306;18592;35253;12.16486;104.38516;
dialect;bn:13266643n,bn:02859421n;2;121,173;242,301;15246;30493;9.68097;84.34477;
dialect;bn:14845927n,bn:00398847n;2;129,166;258,292;15616;31233;13.95120;88.46371;
dialect;bn:00355579n,bn:12990779n;2;173,173;306,306;17293;32987;10.35602;121.19719;
dialect;bn:16205679n,bn:17247217n;2;169,244;298,420;21056;39393;12.80084;138.68256;
dialect;bn:00327265n,bn:00238729n;2;228,179;390,310;20866;38565;12.09268;132.91997;
dialect;bn:01036974n,bn:02995635n;2;172,176;304,312;17446;33293;10.99645;115.58049;
dialect;bn:02388094n,bn:14845927n;2;170,129;299,258;15488;30977;13.02226;88.67742;
dialect;bn:03161985n,bn:02996594n;2;169,180;298,318;17984;34289;11.15203;99.61511;
dialect;bn:12989642n,bn:01567408n;2;123,121;246,242;14641;29283;8.42069;82.80638;
dialect;bn:21705977n,bn:03375432n;2;121,176;242,312;14762;29525;11.19029;81.68578;
dialect;bn:03652589n,bn:17393646n;2;134,171;268,302;15488;30977;10.54457;87.31784;
dialect;bn:01249695n,bn:00214842n;2;168,251;296,381;20751;36663;13.19256;136.09505;
dialect;bn:03434324n,bn:03338459n;2;121,179;242,316;15488;30977;10.50614;107.01445;
dialect;bn:07514678n,bn:16192508n;2;169,216;298,387;22851;43903;11.84657;169.41344;
dialect;bn:13865006n,bn:16192508n;2;128,216;256,387;21888;43777;11.42903;139.08479;
dialect;bn:01345048n,bn:03569416n;2;178,170;314,300;17888;34097;12.89966;120.99086;
dialect;bn:03650561n,bn:01836405n;2;182,171;315,302;18330;34701;11.31669;119.34064;
dialect;bn:01003643n,bn:00238729n;2;245,179;369,310;21682;37557;16.02296;141.42658;
dialect;bn:01509363n,bn:01064605n;2;250,177;379,312;22240;39399;12.68813;169.84850;
dialect;bn:14288662n,bn:03092000n;2;121,236;242,405;15488;30977;11.53320;110.11946;
dialect;bn:13268638n,bn:01468983n;2;121,191;242,340;17061;34123;10.22581;116.44941;
dialect;bn:00280038n,bn:03636475n;2;173,169;304,298;17648;33617;10.89001;117.61559;
dialect;bn:01511134n,bn:03287223n;2;259,172;391,304;22166;39253;11.26933;141.79175;
dialect;bn:16441993n,bn:01364235n;2;168,180;296,317;17911;34143;10.81585;117.07142;
dialect;bn:01385744n,bn:03287223n;2;176,172;306,304;18016;34193;11.19214;100.58792;
dialect;bn:00337962n,bn:03316909n;2;176,178;312,316;17786;33973;11.12778;122.15533;
dialect;bn:01510752n,bn:00755733n;2;259,171;391,302;22038;38997;13.13780;139.20003;
dialect;bn:14038387n,bn:00892022n;2;170,121;300,242;14641;29283;9.76667;84.46411;
dialect;bn:03331599n,bn:17107701n;2;182,171;322,302;18188;34697;11.34681;125.40947;
dialect;bn:03882458n,bn:14922065n;2;189,169;336,298;18368;35057;12.49703;124.01243;
dialect;bn:00720881n,bn:00466455n;2;181,129;320,258;16384;32769;11.63809;111.48782;
dialect;bn:14497824n,bn:14733772n;2;166,121;292,242;14641;29283;9.78782;85.57434;
dialect;bn:00995227n,bn:01345048n;2;128,178;256,314;16384;32769;10.11143;110.59380;
dialect;bn:17382596n,bn:03287223n;2;123,172;246,304;14862;29725;10.22850;86.61726;
dialect;bn:03287223n,bn:17502395n;2;172,166;304,292;17012;32425;28.81577;96.81726;
dialect;bn:03584240n,bn:00165106n;2;178,250;314,379;22484;39887;13.06278;149.02599;
dialect;bn:12989643n,bn:16550156n;2;123,185;246,328;15488;30977;10.98689;106.85669;
dialect;bn:02442980n,bn:00251317n;2;168,122;296,244;14762;29525;9.51590;106.71860;
dialect;bn:03652642n,bn:17687762n;2;134,251;268,381;15488;30977;13.14069;110.75067;
dialect;bn:03413519n,bn:15195450n;2;176,180;310,320;18320;34961;11.29971;118.90008;
dialect;bn:01861142n,bn:00209067n;2;121,173;242,304;15488;30977;9.54183;88.14055;
dialect;bn:12990863n,bn:06493400n;2;173,128;306,256;15488;30977;9.81710;87.45920;
dialect;bn:13871543n,bn:00042036n;2;167,221;294,374;21179;39639;14.14790;138.25578;
dialect;bn:02960894n,bn:04848953n;2;128,179;256,312;16256;32513;9.20262;109.40825;
dialect;bn:03515211n,bn:01989282n;2;175,128;310,256;15488;30977;9.22546;89.50517;
dialect;bn:13865006n,bn:02914712n;2;128,230;256,394;15616;31233;10.92646;90.33561;
dialect;bn:01773509n,bn:13269221n;2;181,121;320,242;15488;30977;10.25302;88.19643;
dialect;bn:03683758n,bn:03198116n;2;176,169;310,298;17872;34065;10.22327;99.53306;
dialect;bn:14606038n,bn:03652655n;2;177,134;312,268;16384;32769;10.79613;91.16663;
dialect;bn:02279341n,bn:16193161n;2;193,174;346,306;20969;40259;11.79467;134.22531;
dialect;bn:01760569n,bn:16831338n;2;175,167;304,294;17650;33461;10.59988;99.06080;
dialect;bn:01761354n,bn:03413519n;2;176,176;306,310;18688;35445;10.41420;125.80834;
