SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;CAN_SIZE;WT_CAN_SIZE;SUMMARY_COMPUTATION_TIME;CAN_COMPUTATION_TIME;
sculpture;bn:03395685n,bn:01469844n;2;136,25;272,50;3264;6529;7.24403;14.24672;
sculpture;bn:03118876n,bn:01553951n;2;252,204;504,408;51204;102409;12.25637;394.23028;
sculpture;bn:00666116n,bn:02428116n;2;249,118;498,236;28654;57309;12.02092;185.73847;
sculpture;bn:01378733n,bn:02587248n;2;143,119;286,238;15662;31325;12.38746;92.47423;
sculpture;bn:00563172n,bn:01783168n;2;204,131;408,262;23664;47329;16.60999;171.95026;
sculpture;bn:01557896n,bn:07305698n;2;120,87;240,174;10092;20185;11.59077;64.92894;
sculpture;bn:01279115n,bn:00231798n;2;193,132;386,264;24629;49259;12.60984;154.86319;
sculpture;bn:01955711n,bn:15908429n;2;122,121;244,241;13578;27157;13.15185;80.20322;
sculpture;bn:03706735n,bn:01993180n;2;242,95;484,187;21035;42071;17.66349;143.29027;
sculpture;bn:02724225n,bn:03695414n;2;210,120;420,240;24360;48721;12.71189;179.55925;
sculpture;bn:03355795n,bn:00955392n;2;119,103;238,206;11717;23435;11.16574;74.15494;
sculpture;bn:03193465n,bn:02287046n;2;120,187;239,374;21577;43155;13.51464;137.52071;
sculpture;bn:01781035n,bn:07307225n;2;120,87;240,174;10179;20359;10.14585;65.33548;
sculpture;bn:14897522n,bn:02166681n;2;118,91;236,181;10094;20189;10.87176;63.89946;
sculpture;bn:02744352n,bn:15559145n;2;205,123;410,246;23665;47331;14.38372;169.76791;
sculpture;bn:16571315n,bn:01375188n;2;90,143;179,286;11747;23495;12.14326;90.94431;
sculpture;bn:01649921n,bn:21612567n;2;195,188;390,376;35900;71801;12.49320;233.23075;
sculpture;bn:00376290n,bn:01404613n;2;89,120;178,240;10181;20363;10.00445;63.23168;
sculpture;bn:03393004n,bn:03610420n;2;267,124;533,248;30888;61777;17.96900;214.08206;
sculpture;bn:07303588n,bn:15686263n;2;87,122;174,244;10092;20185;11.08555;43.00416;
sculpture;bn:00332249n,bn:03430316n;2;117,243;234,486;27957;55915;11.68114;166.84220;
sculpture;bn:00564504n,bn:02582653n;2;36,119;72,238;3945;7891;9.14547;36.24747;
sculpture;bn:15544526n,bn:00791970n;2;123,90;246,180;10180;20361;12.55894;64.70852;
sculpture;bn:17298994n,bn:07308726n;2;127,88;254,176;10267;20535;13.26544;64.45284;
sculpture;bn:15044023n,bn:14657996n;2;89,119;178,238;10094;20189;10.33906;62.57756;
sculpture;bn:01741491n,bn:01385869n;2;25,89;50,178;2089;4179;7.03493;9.38324;
sculpture;bn:17093938n,bn:03255692n;2;205,118;410,236;23550;47101;11.75542;144.97631;
sculpture;bn:15574061n,bn:02054990n;2;139,122;278,244;15446;30893;15.75987;110.08420;
sculpture;bn:01320886n,bn:03820228n;2;123,89;246,178;10180;20361;13.24011;64.61430;
sculpture;bn:15117598n,bn:08037328n;2;125,118;250,236;13457;26915;15.78420;97.57795;
sculpture;bn:00836226n,bn:00230089n;2;131,120;261,240;13579;27159;16.86838;79.15764;
sculpture;bn:03574734n,bn:02415483n;2;118,117;236,234;13457;26915;9.87016;77.15327;
sculpture;bn:02118770n,bn:14446812n;2;125,245;250,490;27728;55457;18.97599;167.82038;
sculpture;bn:21285925n,bn:01079517n;2;120,119;240,238;13573;27147;11.79672;78.83216;
sculpture;bn:01233246n,bn:03816023n;2;207,89;414,178;17576;35153;13.14438;117.89824;
sculpture;bn:03713041n,bn:16877910n;2;266,119;532,238;30741;61483;13.34450;205.85785;
sculpture;bn:01296148n,bn:07298308n;2;118,87;236,174;10092;20185;8.76221;64.23246;
sculpture;bn:01974482n,bn:15985266n;2;122,90;244,179;10093;20187;12.68413;63.26971;
sculpture;bn:01080714n,bn:03734120n;2;125,96;249,192;10560;21121;14.61102;65.89293;
sculpture;bn:02852090n,bn:00936883n;2;194,119;388,238;22274;44549;11.95109;139.42756;
sculpture;bn:14239442n,bn:03167180n;2;125,205;249,410;23665;47331;15.08627;146.43843;
