UNIT;SEED;SIZE;TILDE;NEW;REALTIME;CHARACTERIZATION
bn:07645455n,bn:14597648n,bn:07298117n;sculpture;3;true;true;0.664;3[o     0.502] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n)
bn:02355019n,bn:03318402n,bn:03226996n;sculpture;3;true;true;0.664;3[o     0.555] INSTANCE_OF(X, bn:00013722n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:15125301n), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_0), COUNTRY(X, y_1)
bn:02370886n,bn:01793225n,bn:02214366n;sculpture;3;true;true;0.776;3[o     0.628] INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:00054416n), INSTANCE_OF(X, bn:14781583n), INSTANCE_OF(X, bn:00041942n)
bn:01506607n,bn:01069661n,bn:01935188n;sculpture;3;true;true;0.663;3[o     0.541] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00046038n), COUNTRY(X, y_0), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_1)
bn:17478084n,bn:00735649n,bn:03326655n;sculpture;3;true;true;0.664;3[o     0.516] INSTANCE_OF(X, bn:17175797n)
bn:01449005n,bn:02994753n,bn:02162483n;sculpture;3;true;true;0.664;3[o     0.550] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:15125301n), COUNTRY(X, y_0), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_1)
bn:17595177n,bn:18338536n,bn:01387012n;sculpture;3;true;true;0.663;3[o     0.549] INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00074033n)
bn:00321127n,bn:02003592n,bn:07298244n;sculpture;3;true;true;0.67;3[o     0.542] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n)
bn:16796139n,bn:14689130n,bn:02095575n;sculpture;3;true;true;0.664;3[o     0.537] INSTANCE_OF(X, bn:17175797n), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_0), COUNTRY(X, y_1)
bn:00939601n,bn:05799290n,bn:01439982n;sculpture;3;true;true;0.663;3[o     0.540] INSTANCE_OF(X, bn:00066026n), ADJACENT_STATION(X, y_0), COUNTRY(X, y_1)
bn:03570727n,bn:01385781n,bn:01433060n;sculpture;3;true;true;0.665;3[o     0.525] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0)
bn:01779839n,bn:03004204n,bn:15267512n;sculpture;3;true;true;0.664;3[o     0.536] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_0), COUNTRY(X, y_1)
bn:02803714n,bn:02330598n,bn:01096498n;sculpture;3;true;true;0.777;3[o     0.621] INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:14265130n)
bn:02127464n,bn:00817768n,bn:14252671n;sculpture;3;true;true;0.667;3[o     0.538] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_1)
bn:00559916n,bn:00874129n,bn:01997992n;sculpture;3;true;true;0.666;3[o     0.553] INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00021547n)
bn:03103715n,bn:01233650n,bn:01533907n;sculpture;3;true;true;0.665;3[o     0.562] INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00013722n), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_0), COUNTRY(X, y_1)
bn:01079274n,bn:07307262n,bn:02617927n;sculpture;3;true;true;0.664;3[o     0.531] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n)
bn:03091188n,bn:02866462n,bn:01788532n;sculpture;3;true;true;0.671;3[o     0.550] INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00074049n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:00062167n), INSTANCE_OF(X, bn:03731507n), COUNTRY(X, y_0)
bn:01791950n,bn:03603386n,bn:14024482n;sculpture;3;true;true;0.667;3[o     0.542] INSTANCE_OF(X, bn:17175797n), COUNTRY(X, y_0)
bn:01553951n,bn:03024138n,bn:17049250n;sculpture;3;true;true;0.664;3[o     0.532] INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:00066995n)
