UNIT;SEED;SIZE;TILDE;NEW;REALTIME;TIME;USER;SYSTEM;CHARACTERIZATION
bn:11459025n,bn:02568535n,bn:02897078n,bn:01983097n,bn:00613374n,bn:02077759n;sculpture;6;true;true;0.216;0.05;0.05;0.0;INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:00010851n), INSTANCE_OF(X, bn:00022154n), INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00066995n)
bn:14517298n,bn:01767097n,bn:01179502n,bn:00690710n,bn:01847467n,bn:03119775n;sculpture;6;true;true;0.217;0.05;0.05;0.0;INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:00066995n)
bn:00368920n,bn:15494995n,bn:01845192n,bn:03374598n,bn:04020274n,bn:00629057n;sculpture;6;true;true;0.216;0.05;0.05;0.0;INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:00010851n), INSTANCE_OF(X, bn:00022154n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00066995n)
bn:03569727n,bn:01948367n,bn:00145006n,bn:03519595n,bn:00979899n,bn:02406304n;sculpture;6;true;true;0.215;0.05;0.04;0.01;INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:00066995n)
bn:03269889n,bn:19808462n,bn:01313271n,bn:02691362n,bn:03000963n,bn:03699796n;sculpture;6;true;true;0.217;0.05;0.05;0.0;INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
bn:02918992n,bn:03622517n,bn:00853085n,bn:02694852n,bn:00239253n,bn:03169368n;sculpture;6;true;true;0.215;0.05;0.05;0.0;INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:00021547n), COUNTRY(X, y_0)
bn:03101519n,bn:00287045n,bn:00977015n,bn:00655505n,bn:08874456n,bn:15360475n;sculpture;6;true;true;0.216;0.05;0.04;0.01;INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:00063731n)
bn:01202918n,bn:02267996n,bn:02817036n,bn:14599888n,bn:01204372n,bn:04288847n;sculpture;6;true;true;0.216;0.05;0.05;0.0;INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14781583n), INSTANCE_OF(X, bn:00041942n)
bn:01649923n,bn:15625774n,bn:01294366n,bn:03875426n,bn:00459670n,bn:02711180n;sculpture;6;true;true;0.216;0.05;0.05;0.0;INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:14421293n)
bn:05124185n,bn:09915029n,bn:01662000n,bn:00739270n,bn:03570868n,bn:17458667n;sculpture;6;true;true;0.215;0.05;0.04;0.01;INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:00066995n)
