SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;CAN_SIZE;WT_CAN_SIZE;SUMMARY_COMPUTATION_TIME;CAN_COMPUTATION_TIME;
actor;bn:01741506n,bn:00356559n;2;257,259;513,517;63760;127520;19.89216;463.65556;
actor;bn:16678000n,bn:02757022n;2;262,256;522,512;63511;127023;22.56152;438.21050;
actor;bn:16986983n,bn:01256673n;2;262,270;523,539;64533;129066;24.98843;506.09772;
actor;bn:03038208n,bn:02349521n;2;257,260;514,518;64265;128531;21.91741;441.27148;
actor;bn:03713979n,bn:00778928n;2;262,261;523,522;65272;130545;21.92612;478.63240;
actor;bn:03246432n,bn:03645829n;2;255,258;509,515;64010;128020;19.69283;442.76981;
actor;bn:02534091n,bn:00150857n;2;274,257;547,513;68076;136152;18.77141;520.24872;
actor;bn:05427522n,bn:02878545n;2;258,255;516,509;63759;127519;18.88489;479.57897;
actor;bn:02047597n,bn:01676347n;2;261,257;521,513;64519;129038;18.05279;488.05170;
actor;bn:04878233n,bn:03182473n;2;257,258;513,515;63763;127526;18.66883;438.45354;
actor;bn:06787328n,bn:03832486n;2;255,262;509,524;65020;130041;17.19298;475.48012;
actor;bn:04122340n,bn:00566306n;2;257,317;512,633;78627;157254;21.96782;580.58664;
actor;bn:02936598n,bn:04792306n;2;259,257;517,513;63512;127024;18.41598;462.74977;
actor;bn:08569162n,bn:00572543n;2;260,260;519,518;64518;129035;19.09286;455.94097;
actor;bn:01648419n,bn:00947223n;2;261,262;521,523;64019;128038;22.36106;468.51746;
