UNIT;SEED;SIZE;TILDE;NEW;REALTIME;CHARACTERIZATION
bn:01952658n,bn:01865566n,bn:01100740n,bn:14076832n;sculpture;4;true;true;0.666;4[o     0.532] INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
bn:17583504n,bn:03307939n,bn:18157151n,bn:02400685n;sculpture;4;true;true;0.663;4[o     0.540] INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n)
bn:08041942n,bn:08854154n,bn:03376045n,bn:15362200n;sculpture;4;true;true;0.775;4[o     0.608] INSTANCE_OF(X, bn:17175797n)
bn:03718355n,bn:01256937n,bn:01096512n,bn:13996107n;sculpture;4;true;true;0.666;4[o     0.540] INSTANCE_OF(X, bn:00022154n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:00010851n)
bn:15995094n,bn:16066903n,bn:04280191n,bn:01619805n;sculpture;4;true;true;0.665;4[o     0.533] INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:00054416n), INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00022071n), COUNTRY(X, y_0), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_1)
bn:01551484n,bn:03820196n,bn:03064343n,bn:17254825n;sculpture;4;true;true;0.662;4[o     0.555] INSTANCE_OF(X, bn:17175797n)
bn:03483394n,bn:00463727n,bn:01131748n,bn:02454917n;sculpture;4;true;true;0.666;4[o     0.555] INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0)
bn:03406846n,bn:03890220n,bn:03593641n,bn:04113904n;sculpture;4;true;true;0.662;4[o     0.534] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0)
bn:14410582n,bn:14844200n,bn:04295081n,bn:15915049n;sculpture;4;true;true;0.665;4[o     0.518] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_0), COUNTRY(X, y_1)
bn:03658792n,bn:00984301n,bn:03218573n,bn:00537878n;sculpture;4;true;true;0.665;4[o     0.539] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:14421293n)
bn:01365157n,bn:00743893n,bn:02208642n,bn:03304373n;sculpture;4;true;true;0.665;4[o     0.525] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n)
bn:10263489n,bn:03332021n,bn:14695154n,bn:01274536n;sculpture;4;true;true;0.664;4[o     0.530] INSTANCE_OF(X, bn:17175797n), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_0), COUNTRY(X, y_1)
bn:02805008n,bn:17704067n,bn:03720353n,bn:14489108n;sculpture;4;true;true;0.664;4[o     0.544] INSTANCE_OF(X, bn:00066026n), COUNTRY(X, y_0), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_1)
bn:17201754n,bn:17565564n,bn:07302957n,bn:08739738n;sculpture;4;true;true;0.666;4[o     0.530] INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00022154n), INSTANCE_OF(X, bn:00010851n)
bn:14444992n,bn:02480268n,bn:03415984n,bn:16967764n;sculpture;4;true;true;0.66;4[o     0.517] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0)
bn:02277581n,bn:03434865n,bn:01670008n,bn:03613634n;sculpture;4;true;true;0.668;4[o     0.551] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:00074033n)
bn:07645640n,bn:07307887n,bn:07298584n,bn:00294393n;sculpture;4;true;true;0.669;4[o     0.502] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n)
