SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;CAN_SIZE;WT_CAN_SIZE;SUMMARY_COMPUTATION_TIME;CAN_COMPUTATION_TIME;
vehicle;bn:00446054n,bn:01899031n;2;153,139;306,214;11174;22349;11.66724;69.78057;
vehicle;bn:01439451n,bn:03688698n;2;61,152;122,304;9150;18301;9.11422;59.52482;
vehicle;bn:06807122n,bn:14055718n;2;65,155;130,310;9945;19891;9.51201;61.84747;
vehicle;bn:03847990n,bn:02894315n;2;160,62;320,124;9273;18547;15.05571;60.52911;
vehicle;bn:03449726n,bn:03402801n;2;66,59;132,118;3828;7657;5.98074;16.56056;
vehicle;bn:03068521n,bn:03841898n;2;64,164;128,328;10112;20225;12.29919;63.05510;
vehicle;bn:01700819n,bn:17620632n;2;125,62;189,124;3968;7937;7.01770;17.66808;
vehicle;bn:00151279n,bn:00169760n;2;154,184;308,366;27180;54361;17.39690;187.33136;
vehicle;bn:02015067n,bn:00207447n;2;225,87;450,174;19006;38013;14.62310;104.88468;
vehicle;bn:03620555n,bn:04859745n;2;67,169;134,255;5396;10793;10.61187;43.57525;
vehicle;bn:01586763n,bn:01050228n;2;62,128;124,195;4087;8175;8.25455;18.06173;
vehicle;bn:03472834n,bn:16050284n;2;136,67;208,134;4686;9373;9.14140;38.79500;
vehicle;bn:03287459n,bn:01809867n;2;66,65;132,130;4224;8449;6.59810;18.19244;
vehicle;bn:02423010n,bn:03226196n;2;225,71;450,141;14606;29213;18.22201;101.44789;
vehicle;bn:04739963n,bn:01729472n;2;61,76;122,151;4453;8907;7.41788;39.66230;
vehicle;bn:01046898n,bn:00355012n;2;325,65;489,130;10530;21061;12.24984;68.21803;
vehicle;bn:01728050n,bn:11704596n;2;150,71;300,142;9900;19801;11.37989;62.96467;
vehicle;bn:03872008n,bn:06500795n;2;154,84;308,168;12533;25067;10.99511;74.66048;
vehicle;bn:03261634n,bn:00329520n;2;64,155;128,310;9214;18429;10.41512;60.18818;
vehicle;bn:15335165n,bn:14422053n;2;65,188;130,292;5372;10745;11.71255;43.38103;
vehicle;bn:02425799n,bn:01715515n;2;65,152;130,304;9601;19203;8.59672;62.31009;
vehicle;bn:02572071n,bn:03817871n;2;203,70;405,140;11418;22837;22.66981;89.79966;
vehicle;bn:00278571n,bn:01420782n;2;140,61;218,122;4636;9273;6.70549;19.80702;
vehicle;bn:00994428n,bn:02907767n;2;61,64;122,128;3904;7809;4.42556;36.73118;
vehicle;bn:03048944n,bn:02957103n;2;152,165;304,330;24928;49857;9.94796;152.27736;
vehicle;bn:15858258n,bn:17647135n;2;152,61;304,122;9211;18423;7.36279;61.20884;
vehicle;bn:03834680n,bn:03184535n;2;169,168;338,336;27724;55449;11.46864;191.50339;
vehicle;bn:03473297n,bn:01334628n;2;161,71;258,142;6106;12213;7.24667;26.88360;
vehicle;bn:16286440n,bn:00488090n;2;262,245;524,490;62453;124907;17.00815;451.89925;
vehicle;bn:01311750n,bn:00271923n;2;66,61;132,122;3904;7809;7.94329;17.45554;
vehicle;bn:10841893n,bn:02933083n;2;67,67;134,134;4357;8715;5.93075;37.95315;
vehicle;bn:02212158n,bn:02899618n;2;71,73;142,146;5041;10083;7.61364;21.75337;
vehicle;bn:06336934n,bn:14374033n;2;155,61;310,122;9240;18481;9.57093;39.62005;
vehicle;bn:16898805n,bn:01474967n;2;61,181;122,361;10380;20761;15.54432;65.11726;
vehicle;bn:03189161n,bn:00506827n;2;65,72;130,144;4544;9089;7.01068;39.42414;
vehicle;bn:11684825n,bn:00984526n;2;75,249;150,497;16767;33535;18.50954;93.04598;
vehicle;bn:17726046n,bn:03600860n;2;61,73;122,146;4087;8175;9.15702;17.68719;
vehicle;bn:00567525n,bn:03224677n;2;67,64;134,128;4087;8175;7.15393;37.05816;
vehicle;bn:03505643n,bn:02962296n;2;166,221;332,442;36188;72377;13.02302;234.04569;
vehicle;bn:06336800n,bn:01145793n;2;155,226;310,452;33572;67145;15.65920;254.89031;
vehicle;bn:00465957n,bn:17024451n;2;61,222;122,444;13542;27085;8.61015;58.01877;
vehicle;bn:01739967n,bn:06337219n;2;193,246;386,492;46848;93697;14.11610;325.00369;
vehicle;bn:03115262n,bn:00526074n;2;62,69;124,138;4088;8177;6.77973;18.16575;
vehicle;bn:04892953n,bn:00711342n;2;152,73;304,146;10800;21601;10.27364;67.46259;
vehicle;bn:14239050n,bn:01230079n;2;78,173;156,263;6853;13707;8.84619;50.38640;
vehicle;bn:14384017n,bn:03199057n;2;74,152;148,304;11174;22349;7.67101;67.03358;
vehicle;bn:17161870n,bn:06325440n;2;247,247;494,494;59539;119079;15.79642;426.43983;
vehicle;bn:01815167n,bn:01051013n;2;70,69;140,138;4359;8719;8.33262;15.97508;
vehicle;bn:00946042n,bn:02839875n;2;248,61;495,122;14823;29647;10.94748;60.11299;
vehicle;bn:02559176n,bn:02332799n;2;66,68;132,136;4225;8451;7.97165;18.12987;
vehicle;bn:02770109n,bn:01998526n;2;68,247;136,493;16038;32077;14.27652;112.48624;
vehicle;bn:02802853n,bn:05262439n;2;63,85;126,170;5185;10371;7.84214;42.67512;
vehicle;bn:00384972n,bn:00674123n;2;84,169;168,338;13945;27891;10.05237;81.05399;
vehicle;bn:02145486n,bn:01456334n;2;128,155;195,310;10251;20503;11.91269;65.94361;
vehicle;bn:01131821n,bn:03291774n;2;220,61;440,122;13298;26597;10.30178;78.82441;
vehicle;bn:00432537n,bn:02539860n;2;154,63;308,126;9363;18727;9.63566;60.30564;
vehicle;bn:03437427n,bn:02960911n;2;66,65;132,130;4031;8063;7.54703;17.17987;
vehicle;bn:03103054n,bn:00691528n;2;158,153;240,306;11702;23405;13.63322;72.46447;
vehicle;bn:02422912n,bn:00270239n;2;223,154;446,308;32918;65837;16.87155;216.25888;
vehicle;bn:02349289n,bn:04143313n;2;72,85;144,170;5893;11787;8.00076;45.60684;
vehicle;bn:01455919n,bn:01337841n;2;62,222;124,444;13080;26161;12.46688;76.46069;
vehicle;bn:03259407n,bn:03725813n;2;138,66;212,132;4290;8581;10.05054;18.50085;
vehicle;bn:03369207n,bn:00704773n;2;83,220;166,440;18094;36189;9.86400;120.06225;
vehicle;bn:01189833n,bn:05151802n;2;129,86;197,172;5780;11561;8.09523;43.88284;
vehicle;bn:03355385n,bn:02060338n;2;62,163;124,326;9334;18669;13.12127;60.34858;
vehicle;bn:04797400n,bn:01322136n;2;67,61;134,122;3782;7565;8.86773;36.12683;
vehicle;bn:01032473n,bn:00802175n;2;223,188;446,375;40112;80225;18.12339;289.05758;
vehicle;bn:01140007n,bn:00880386n;2;63,63;126,126;3723;7447;7.18150;16.78923;
vehicle;bn:01309111n,bn:01298773n;2;61,61;122,122;3721;7443;4.86155;16.02169;
vehicle;bn:08092908n,bn:01401147n;2;67,155;134,310;10098;20197;10.61979;62.56289;
vehicle;bn:16556625n,bn:15200081n;2;159,79;318,158;11782;23565;14.73704;71.38093;
vehicle;bn:02420693n,bn:11680457n;2;221,71;442,142;14388;28777;16.13834;103.51324;
vehicle;bn:01805442n,bn:03500344n;2;221,68;442,136;14170;28341;14.35976;103.63507;
vehicle;bn:03367917n,bn:00971255n;2;154,78;308,156;11174;22349;13.75213;69.30193;
