SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;CAN_SIZE;WT_CAN_SIZE;SUMMARY_COMPUTATION_TIME;CAN_COMPUTATION_TIME;
scientist;bn:02956079n,bn:10698226n;2;266,251;532,502;66000;132001;16.62614;508.12024;
scientist;bn:01149967n,bn:01215656n;2;262,261;523,522;63007;126015;21.25058;481.36503;
scientist;bn:05285787n,bn:03341306n;2;258,272;515,543;62515;125030;24.84510;451.55512;
scientist;bn:10818253n,bn:03096515n;2;252,287;504,573;69779;139559;22.80398;510.25006;
scientist;bn:02634588n,bn:05199307n;2;307,309;614,617;91502;183005;21.42679;666.23757;
scientist;bn:01668114n,bn:14707594n;2;252,304;504,608;74702;149405;17.28364;539.88918;
scientist;bn:02193012n,bn:02603393n;2;256,258;511,516;63504;127009;18.42383;408.97963;
scientist;bn:05517220n,bn:00833218n;2;257,280;513,559;66509;133018;20.31464;475.37003;
scientist;bn:02392159n,bn:01709191n;2;256,256;511,512;62755;125511;19.92447;479.16125;
scientist;bn:00673840n,bn:00305956n;2;265,269;529,537;64024;128048;21.50972;449.02448;
scientist;bn:01743694n,bn:00963109n;2;262,254;522,507;63505;127010;20.89494;466.98463;
scientist;bn:03166543n,bn:02904161n;2;262,254;523,508;64503;129007;16.77153;479.62267;
scientist;bn:03290716n,bn:00787982n;2;260,263;519,524;63009;126018;26.20822;476.50810;
scientist;bn:03471371n,bn:05454635n;2;270,256;539,511;62756;125512;23.37732;482.02824;
scientist;bn:02266740n,bn:01221063n;2;257,214;513,428;53463;106927;18.85029;349.46743;
scientist;bn:01856197n,bn:03888511n;2;273,262;544,522;63762;127524;27.11892;501.38069;
scientist;bn:17196004n,bn:03280894n;2;256,261;512,522;62506;125013;21.38180;436.23991;
scientist;bn:05457315n,bn:02168032n;2;255,263;509,526;62755;125511;21.60041;451.31783;
scientist;bn:03454513n,bn:05461664n;2;256,308;511,615;75306;150612;19.91479;555.29136;
scientist;bn:03653938n,bn:02906594n;2;310,268;618,535;78306;156612;22.20214;571.14334;
scientist;bn:00259337n,bn:05144509n;2;260,256;520,512;63755;127511;18.91752;418.32225;
scientist;bn:00961885n,bn:00002461n;2;255,366;510,728;82017;164035;30.19339;595.80389;
scientist;bn:03287283n,bn:01620717n;2;268,273;536,546;70226;140453;19.25981;451.99766;
scientist;bn:04701568n,bn:03603173n;2;262,265;523,527;63768;127535;21.63803;409.67642;
scientist;bn:00655503n,bn:03482500n;2;227,258;453,515;56726;113453;19.77567;373.03043;
scientist;bn:00174887n,bn:01458501n;2;258,260;515,519;63007;126014;19.41057;505.78865;
scientist;bn:01345338n,bn:00698843n;2;265,258;528,515;63510;127019;19.36416;447.23415;
scientist;bn:02631583n,bn:03857531n;2;258,254;515,507;63003;126006;18.43331;472.67516;
scientist;bn:03730318n,bn:08339359n;2;310,255;619,509;77310;154620;16.04216;543.71334;
scientist;bn:05192077n,bn:14269070n;2;256,258;511,516;63253;126507;17.05628;489.97508;
scientist;bn:03102726n,bn:00423330n;2;262,269;522,538;63015;126031;25.29590;478.94505;
scientist;bn:02187334n,bn:04703279n;2;220,255;440,509;54718;109437;18.42875;402.37116;
scientist;bn:16131693n,bn:02575884n;2;217,215;434,430;45797;91595;14.26015;303.08124;
scientist;bn:03112487n,bn:03083236n;2;265,266;529,530;64263;128526;22.32414;450.46147;
scientist;bn:05547490n,bn:03695850n;2;256,257;511,513;63504;127008;17.18964;459.97350;
scientist;bn:01318314n,bn:03120164n;2;254,278;508,554;63511;127023;26.15073;440.90780;
scientist;bn:03787130n,bn:05535250n;2;256,253;511,505;62503;125006;17.63350;447.12211;
scientist;bn:01418323n,bn:01159500n;2;258,256;515,512;63760;127521;17.98842;500.37913;
scientist;bn:00661941n,bn:00180664n;2;255,218;509,436;53714;107429;19.39986;397.89849;
scientist;bn:02611761n,bn:03335565n;2;253,254;505,507;63000;126001;16.66709;441.28917;
scientist;bn:03641278n,bn:00574539n;2;253,182;506,364;44820;89641;16.70843;324.66564;
scientist;bn:01007298n,bn:01021976n;2;259,256;517,510;64270;128539;14.87813;486.21499;
scientist;bn:03754734n,bn:01913049n;2;259,255;517,509;62754;125508;20.47546;440.22166;
scientist;bn:02708356n,bn:01130301n;2;255,258;509,514;62505;125010;18.83646;493.57195;
scientist;bn:03638379n,bn:03816962n;2;266,260;530,520;64018;128037;20.94068;448.11708;
scientist;bn:00139628n,bn:05574302n;2;308,309;615,617;90907;181814;21.62955;731.03973;
scientist;bn:00052183n,bn:00969774n;2;264,273;527,544;66308;132615;24.06339;491.13780;
scientist;bn:16571244n,bn:02841913n;2;306,268;611,535;78006;156012;21.36313;591.70534;
scientist;bn:03887013n,bn:02570061n;2;256,275;511,549;66256;132512;22.91213;466.87403;
scientist;bn:01642545n,bn:05541798n;2;252,253;504,506;62501;125003;15.03799;457.75180;
scientist;bn:03787456n,bn:01890110n;2;259,264;516,528;63259;126519;18.84717;461.87908;
scientist;bn:00624762n,bn:02847455n;2;260,260;520,519;63765;127531;17.47774;472.45941;
scientist;bn:01393380n,bn:02523412n;2;249,255;498,508;62250;124501;16.07345;470.71620;
scientist;bn:02547238n,bn:01356023n;2;222,260;444,518;54718;109437;22.22154;353.54679;
scientist;bn:02060173n,bn:03840607n;2;254,259;507,518;63005;126011;36.02258;465.61337;
scientist;bn:00775076n,bn:02735316n;2;266,256;531,511;65777;131554;18.50023;488.66279;
scientist;bn:02697929n,bn:00542050n;2;256,292;511,584;72544;145089;16.55846;529.67151;
scientist;bn:03136996n,bn:00266772n;2;268,254;535,507;63004;126009;22.39640;453.17710;
scientist;bn:03479616n,bn:03024485n;2;257,253;514,506;62748;125497;18.49672;495.44424;
scientist;bn:00286807n,bn:01365835n;2;296,256;590,511;72796;145591;19.06718;489.09341;
scientist;bn:03261260n,bn:03244502n;2;260,219;519,438;54998;109997;19.55896;368.58808;
scientist;bn:15709734n,bn:05507945n;2;163,258;326,515;40750;81501;19.41038;267.35564;
scientist;bn:01301091n,bn:03829712n;2;261,265;522,528;63511;127023;24.92828;499.37269;
scientist;bn:03238204n,bn:03236842n;2;264,256;528,512;63255;126511;25.12850;443.10928;
scientist;bn:03776117n,bn:00989747n;2;264,264;525,526;64757;129513;19.72261;511.60013;
scientist;bn:16502351n,bn:00972559n;2;259,264;517,527;66297;132595;20.14645;472.97590;
scientist;bn:05335597n,bn:02760480n;2;256,269;511,537;65258;130517;20.85341;477.78890;
scientist;bn:06686886n,bn:02965272n;2;258,287;515,572;68282;136564;27.26677;485.25301;
scientist;bn:03775670n,bn:03540683n;2;268,257;536,513;63263;126527;24.29577;485.40471;
scientist;bn:03632742n,bn:01514343n;2;254,266;507,532;63257;126515;25.39077;453.99653;
scientist;bn:02789368n,bn:02192691n;2;353,264;706,527;91872;183745;18.84817;670.70283;
scientist;bn:00797727n,bn:03113216n;2;256,259;512,516;62505;125011;23.88967;498.17996;
scientist;bn:02852208n,bn:05317419n;2;254,254;507,508;62504;125009;18.44004;463.71771;
scientist;bn:01669162n,bn:01240539n;2;253,257;505,514;63002;126005;20.62245;482.53132;
scientist;bn:05227618n,bn:01839692n;2;305,216;609,432;64200;128401;19.12172;449.15328;
scientist;bn:00436062n,bn:00186314n;2;261,264;521,527;63011;126023;24.43071;455.73626;
scientist;bn:01469332n,bn:02627090n;2;257,257;513,514;62755;125511;21.34240;494.52345;
scientist;bn:01046671n,bn:02513937n;2;261,183;520,366;45793;91587;18.95079;313.09901;
scientist;bn:02813401n,bn:03638761n;2;258,256;515,512;62256;124513;20.98579;471.45156;
scientist;bn:01402535n,bn:03991391n;2;311,329;621,658;99164;198329;22.15487;744.52454;
scientist;bn:05181943n,bn:02344105n;2;306,309;611,617;90004;180008;24.20497;672.15593;
scientist;bn:02687971n,bn:16697409n;2;261,259;521,518;63515;127031;20.04649;474.83288;
scientist;bn:00029586n,bn:01004907n;2;289,308;575,615;77720;155441;27.26813;554.24738;
scientist;bn:00146733n,bn:14147410n;2;261,277;522,553;66537;133075;23.69134;498.32907;
scientist;bn:01632503n,bn:02757370n;2;260,257;519,513;63003;126006;23.20347;455.26013;
scientist;bn:14662334n,bn:14950595n;2;253,262;506,523;62255;124511;22.78942;442.62913;
scientist;bn:01819044n,bn:01796378n;2;348,305;696,609;103500;207001;41.60166;800.91015;
scientist;bn:16431027n,bn:02564492n;2;301,319;601,637;91805;183610;22.00473;648.22737;
scientist;bn:00045472n,bn:03302027n;2;323,264;641,528;76123;152247;26.96633;553.02443;
scientist;bn:01630914n,bn:04025182n;2;309,257;617,513;76158;152316;21.33943;543.23536;
scientist;bn:04137083n,bn:01647217n;2;264,257;525,512;63009;126017;21.89166;465.10316;
scientist;bn:03801889n,bn:02114627n;2;256,254;512,508;63757;127515;19.30518;470.66325;
scientist;bn:01288732n,bn:00935426n;2;311,265;620,529;78826;157651;22.86511;591.23847;
scientist;bn:06383259n,bn:00246569n;2;265,255;529,509;65003;130007;19.48801;474.86303;
scientist;bn:02756362n,bn:03206788n;2;256,342;512,682;84253;168507;21.01274;623.45533;
scientist;bn:02748302n,bn:05127877n;2;263,260;525,519;63505;127010;23.30859;460.92741;
scientist;bn:03301240n,bn:02772237n;2;324,256;646,512;75504;151009;26.05065;557.83212;
scientist;bn:03382321n,bn:02916866n;2;180,254;360,508;45000;90001;14.87197;308.98926;
scientist;bn:03188933n,bn:02037296n;2;310,255;618,509;75806;151611;19.76917;553.50912;
scientist;bn:03309475n,bn:05307071n;2;258,255;515,509;64002;128004;17.29949;495.25364;
scientist;bn:02611503n,bn:02235391n;2;217,260;434,518;53500;107001;19.83712;375.60199;
scientist;bn:14492350n,bn:00659928n;2;260,267;519,530;62507;125014;24.31814;449.10439;
scientist;bn:03217842n,bn:01401219n;2;266,267;530,533;65301;130601;19.24115;461.48036;
scientist;bn:14928627n,bn:05344091n;2;264,256;527,511;64756;129512;19.06784;466.68270;
scientist;bn:02393072n,bn:06466993n;2;259,254;517,507;63506;127012;17.35584;434.23036;
scientist;bn:04759732n,bn:05440728n;2;254,254;507,507;62753;125506;16.54037;489.43123;
scientist;bn:01367696n,bn:03122728n;2;266,275;530,549;65302;130603;22.89996;494.06654;
scientist;bn:01313633n,bn:01583266n;2;308,263;614,525;76157;152313;24.11388;559.74910;
scientist;bn:00604886n,bn:05324465n;2;306,256;611,511;75005;150010;20.38758;529.25324;
scientist;bn:05333561n,bn:01856999n;2;259,259;517,517;62754;125508;21.49141;409.24325;
scientist;bn:02721303n,bn:15872214n;2;255,261;509,520;63509;127017;23.31258;503.17469;
scientist;bn:05289957n,bn:02170386n;2;307,262;613,523;77705;155410;17.10164;567.15264;
scientist;bn:02360995n,bn:02683804n;2;341,258;681,515;82263;164526;24.40235;631.49896;
scientist;bn:03293382n,bn:00016095n;2;254,283;507,565;65786;131572;25.16294;505.42175;
scientist;bn:01857334n,bn:01078147n;2;259,313;518,625;76412;152825;24.88152;577.27967;
scientist;bn:02699225n,bn:02082753n;2;259,262;517,523;62511;125022;23.50602;446.03400;
scientist;bn:02717182n,bn:04721413n;2;262,255;523,509;64511;129022;19.80363;482.25478;
scientist;bn:02568404n,bn:02170041n;2;267,270;534,539;66270;132541;27.29025;491.66929;
scientist;bn:01885120n,bn:05463530n;2;309,257;617,514;75005;150011;19.38424;539.60454;
scientist;bn:02005883n,bn:02767829n;2;310,321;620,639;93635;187271;25.66342;726.01571;
scientist;bn:05361122n,bn:00632169n;2;256,309;510,616;75259;150517;21.99865;540.57699;
scientist;bn:13983710n,bn:00924818n;2;216,269;431,536;53500;107001;26.11440;398.42858;
scientist;bn:03879754n,bn:02682594n;2;273,266;546,531;69693;139387;19.16613;496.85673;
scientist;bn:03880584n,bn:01645801n;2;308,255;613,510;76108;152217;18.63727;558.50347;
scientist;bn:01404362n,bn:04946133n;2;308,252;615,503;75502;151004;19.95764;616.16366;
scientist;bn:01771306n,bn:03799530n;2;255,264;509,527;63252;126505;20.78081;404.88232;
scientist;bn:01558661n,bn:02902637n;2;273,263;545,525;64757;129514;24.81104;469.37483;
scientist;bn:00316203n,bn:00743757n;2;270,266;539,530;64760;129520;24.16525;449.03917;
scientist;bn:08279205n,bn:04808341n;2;255,256;510,511;62754;125509;18.67171;498.71765;
scientist;bn:00758705n,bn:03745521n;2;311,259;621,517;76109;152218;22.39050;571.26559;
scientist;bn:05469570n,bn:02170200n;2;253,264;505,527;63502;127004;18.03662;433.81518;
scientist;bn:00773150n,bn:00213876n;2;261,261;521,521;63762;127525;22.44399;484.17339;
scientist;bn:02855638n,bn:03810228n;2;272,264;544,528;67052;134105;22.36079;517.61335;
scientist;bn:03719153n,bn:02889445n;2;283,268;566,536;70034;140069;24.77238;486.90260;
scientist;bn:02248899n,bn:00054083n;2;253,277;506,551;63006;126013;22.00017;454.26159;
scientist;bn:01734380n,bn:08437616n;2;265,255;528,509;63759;127518;18.61334;536.95977;
scientist;bn:01883616n,bn:03715821n;2;256,280;512,559;68061;136123;22.44758;477.18219;
scientist;bn:05161075n,bn:02611492n;2;306,274;610,546;78313;156625;23.62966;583.69128;
scientist;bn:03096989n,bn:03353813n;2;297,270;592,538;74503;149005;26.51277;553.62521;
scientist;bn:16615827n,bn:03630646n;2;296,216;590,432;61632;123265;22.16656;450.63518;
scientist;bn:15101045n,bn:03663544n;2;305,261;609,521;75605;151211;41.05937;590.77848;
scientist;bn:05366433n,bn:05885162n;2;261,268;521,536;65006;130013;22.34329;463.86503;
scientist;bn:15357437n,bn:03735815n;2;256,256;511,512;63006;126013;18.72767;467.75938;
scientist;bn:02646899n,bn:00634669n;2;263,305;526,609;77101;154203;20.00124;559.51889;
scientist;bn:10720488n,bn:03557536n;2;254,254;507,508;62752;125505;17.72667;411.78226;
scientist;bn:01204700n,bn:03308567n;2;261,312;520,622;76566;153129;22.80014;576.04596;
scientist;bn:03447269n,bn:00783659n;2;262,384;523,766;94385;188769;24.71733;752.99002;
scientist;bn:02771940n,bn:03423102n;2;262,310;523,619;76809;153618;21.88189;564.21729;
scientist;bn:02612050n,bn:01326006n;2;253,258;505,515;62752;125504;18.90693;465.85698;
scientist;bn:00261835n,bn:02701248n;2;298,258;596,514;73544;147089;21.36351;519.89770;
