SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;CAN_SIZE;WT_CAN_SIZE;SUMMARY_COMPUTATION_TIME;CAN_COMPUTATION_TIME;
championship;bn:01328704n,bn:01005544n;2;127,155;254,309;19027;38055;13.63024;130.55597;
championship;bn:03077362n,bn:00977709n;2;130,132;260,264;16642;33285;10.90112;115.52758;
championship;bn:15778228n,bn:02493102n;2;127,129;254,258;16129;32259;8.70645;110.50057;
championship;bn:14960493n,bn:00145036n;2;129,129;258,258;16385;32771;8.97631;112.09719;
championship;bn:01016678n,bn:01836867n;2;171,162;341,323;26556;53112;15.03668;165.54361;
championship;bn:01136648n,bn:03496061n;2;130,152;260,304;19222;38445;11.65657;128.31739;
championship;bn:02284518n,bn:00616918n;2;151,129;302,258;18797;37595;12.43968;121.96197;
championship;bn:02075978n,bn:01036837n;2;128,152;256,304;19072;38145;10.52324;126.31515;
championship;bn:00537936n,bn:00701235n;2;127,167;254,333;20917;41835;9.48019;120.12328;
championship;bn:04109852n,bn:01819766n;2;151,131;302,262;18964;37929;13.86985;126.14803;
championship;bn:14509580n,bn:18112931n;2;129,130;258,260;16257;32515;10.66784;110.55086;
championship;bn:00549923n,bn:17092383n;2;154,129;308,258;19201;38403;13.16897;107.63489;
championship;bn:07067620n,bn:04297631n;2;130,131;260,262;16385;32771;11.68220;113.95106;
championship;bn:01053880n,bn:02010009n;2;162,130;323,260;20353;40707;12.15045;130.42641;
championship;bn:00950382n,bn:01389747n;2;132,127;264,254;16383;32767;9.82051;90.96559;
championship;bn:15341231n,bn:00141956n;2;131,245;262,489;31071;62143;14.33345;217.28448;
championship;bn:16035749n,bn:17090621n;2;231,223;462,446;47536;95073;17.31866;331.18597;
championship;bn:01012280n,bn:03349501n;2;164,128;327,256;20321;40643;14.26219;133.34090;
championship;bn:00556653n,bn:03496668n;2;127,129;254,258;16129;32259;8.08684;90.22755;
championship;bn:00276489n,bn:01855475n;2;127,130;254,260;16255;32511;9.58907;95.31010;
championship;bn:16084372n,bn:14877036n;2;129,220;258,440;27904;55809;13.11126;204.81353;
championship;bn:17102768n,bn:03052036n;2;153,130;305,260;19179;38359;11.51987;121.21239;
championship;bn:00976501n,bn:02233941n;2;132,144;264,288;18305;36611;13.25738;123.63241;
championship;bn:15621669n,bn:13813496n;2;128,223;256,446;27687;55375;15.03219;189.42937;
championship;bn:02602199n,bn:02594597n;2;128,151;256,302;18924;37849;10.40346;126.21054;
championship;bn:16371448n,bn:02067197n;2;157,126;313,252;18522;37045;14.35989;123.10414;
championship;bn:17330594n,bn:02167289n;2;127,128;254,256;16129;32259;8.95092;93.31061;
championship;bn:16038919n,bn:02784816n;2;130,129;260,258;16385;32771;10.05274;96.01651;
championship;bn:16476366n,bn:02128137n;2;129,127;258,254;16129;32259;9.33261;92.89966;
championship;bn:01538732n,bn:16027017n;2;128,131;256,262;16257;32515;11.74658;91.54040;
championship;bn:16619724n,bn:17071308n;2;130,182;260,364;23169;46339;11.13202;146.90116;
championship;bn:03709843n,bn:15938057n;2;132,238;264,476;28123;56247;16.82126;198.43651;
championship;bn:14993585n,bn:03414501n;2;154,128;307,256;19072;38145;12.47094;106.07015;
championship;bn:01041807n,bn:15093743n;2;167,132;333,264;21159;42319;11.75839;140.40987;
championship;bn:01012374n,bn:16481912n;2;163,128;325,256;20321;40643;11.55363;137.13856;
championship;bn:02016829n,bn:06418803n;2;145,220;290,440;31392;62785;12.83848;208.35784;
championship;bn:01005581n,bn:02340145n;2;155,129;309,258;19201;38403;12.77967;126.46513;
championship;bn:02596543n,bn:15917139n;2;151,221;302,442;32185;64371;15.19411;223.04582;
championship;bn:01916914n,bn:00612646n;2;145,127;290,254;18145;36291;9.28441;105.68706;
championship;bn:02594509n,bn:01992131n;2;211,151;422,302;30845;61691;14.07600;218.61081;
championship;bn:03631025n,bn:14222704n;2;129,131;258,262;16256;32513;11.10526;94.44892;
championship;bn:01000596n,bn:15139930n;2;152,128;304,256;18924;37849;11.46990;104.81576;
championship;bn:14634021n,bn:03881425n;2;222,146;444,291;30956;61913;17.11513;210.72533;
championship;bn:16276180n,bn:00218436n;2;129,158;258,315;19841;39683;12.52931;136.45700;
championship;bn:00217842n,bn:16172130n;2;132,130;264,260;16385;32771;13.11063;112.46097;
championship;bn:14441407n,bn:03556961n;2;131,215;262,429;27139;54279;12.42600;184.05747;
championship;bn:16125838n,bn:14105491n;2;157,128;313,256;19686;39373;9.59502;134.28432;
championship;bn:16880151n,bn:16982344n;2;223,128;446,256;27687;55375;14.56662;187.06022;
championship;bn:18467802n,bn:08961804n;2;131,130;262,260;16384;32769;13.41755;115.41882;
championship;bn:01040750n,bn:01012300n;2;134,163;268,325;20641;41283;16.21951;132.51085;
championship;bn:02695312n,bn:01166950n;2;129,129;258,258;16385;32771;9.38264;93.08161;
championship;bn:02901788n,bn:17320758n;2;126,154;252,307;18774;37549;13.45982;125.59836;
championship;bn:04109627n,bn:16293576n;2;150,130;300,260;18817;37635;13.72860;124.30305;
championship;bn:16126161n,bn:01401715n;2;127,128;254,256;16003;32007;9.63675;91.20591;
championship;bn:16934095n,bn:16479893n;2;129,142;258,284;18049;36099;9.93585;130.33556;
championship;bn:01136071n,bn:00995712n;2;137,152;274,304;19820;39641;12.65024;128.68450;
championship;bn:02452756n,bn:01955698n;2;126,161;252,322;19782;39565;11.69059;131.60204;
championship;bn:02883823n,bn:14830890n;2;145,231;290,462;31393;62787;13.90826;205.27751;
championship;bn:03860827n,bn:14185639n;2;271,227;542,454;57245;114491;16.41304;414.12650;
championship;bn:01053914n,bn:00252306n;2;162,143;323,286;22579;45159;14.22840;140.09000;
championship;bn:01045456n,bn:00897023n;2;151,130;302,260;18925;37851;12.63689;124.97075;
championship;bn:01972147n,bn:00218534n;2;150,131;300,262;18819;37639;11.67194;103.95413;
championship;bn:14269175n,bn:03208710n;2;130,128;260,256;16257;32515;10.05943;114.29619;
championship;bn:14095363n,bn:01036868n;2;128,152;256,304;18924;37849;12.10872;126.01165;
championship;bn:01150892n,bn:01150842n;2;129,130;258,260;16513;33027;9.62872;93.61257;
championship;bn:14508482n,bn:02068091n;2;233,144;466,288;31175;62351;17.90677;217.48695;
championship;bn:01018401n,bn:01230362n;2;129,146;258,292;18561;37123;10.77401;104.28255;
championship;bn:01055538n,bn:02739492n;2;152,150;304,300;22202;44405;10.68160;138.77835;
championship;bn:01018383n,bn:02801172n;2;129,126;258,252;16128;32257;9.43320;93.20679;
championship;bn:15157548n,bn:02185037n;2;152,130;304,260;19073;38147;10.57714;127.81857;
championship;bn:15645866n,bn:00301198n;2;146,129;292,258;18433;36867;10.87307;122.48741;
championship;bn:16028732n,bn:14175020n;2;130,129;260,258;16513;33027;9.31239;93.96543;
championship;bn:01972148n,bn:00218468n;2;150,158;300,315;22788;45577;12.67857;140.83254;
championship;bn:15624617n,bn:01009036n;2;230,153;459,306;32483;64967;22.10597;226.83404;
championship;bn:13913398n,bn:03812370n;2;226,128;452,256;27687;55375;17.17298;175.04197;
championship;bn:16354368n,bn:16486525n;2;132,142;264,284;18190;36381;12.44308;102.04441;
championship;bn:02192415n,bn:14874818n;2;146,159;292,317;22911;45823;10.28249;143.00724;
championship;bn:01136057n,bn:01035986n;2;137,152;274,304;19820;39641;13.94526;130.43810;
championship;bn:00866371n,bn:01454755n;2;131,129;262,258;16385;32771;13.17663;96.87796;
championship;bn:03227047n,bn:00971005n;2;277,129;553,258;34560;69121;17.37997;234.89152;
championship;bn:16945814n,bn:13942940n;2;130,162;260,323;20353;40707;12.12653;133.79917;
championship;bn:01009011n,bn:03413158n;2;153,127;306,254;18923;37847;12.69092;105.38539;
championship;bn:13984626n,bn:16945751n;2;129,228;258,456;27905;55811;16.09564;196.82967;
championship;bn:01281327n,bn:01136057n;2;136,137;272,274;17030;34061;13.73108;94.92870;
championship;bn:15802242n,bn:02373394n;2;130,147;260,294;18689;37379;10.64171;103.23963;
championship;bn:14794226n,bn:00384859n;2;133,337;266,674;42828;85657;20.70488;303.78735;
championship;bn:16896577n,bn:03490578n;2;129,144;258,288;18305;36611;10.79039;126.06590;
championship;bn:03072043n,bn:14812355n;2;131,144;262,288;18319;36639;12.79279;121.13105;
championship;bn:14794030n,bn:01079251n;2;231,131;462,262;27905;55811;19.58581;168.80463;
championship;bn:16527306n,bn:02884003n;2;148,145;296,290;21312;42625;9.98515;133.43109;
championship;bn:01572664n,bn:14829453n;2;145,129;290,258;18433;36867;9.14970;124.99819;
championship;bn:00997386n,bn:02883808n;2;152,146;304,292;21606;43213;11.75552;134.12686;
championship;bn:13935698n,bn:07067553n;2;253,130;380,260;16128;32257;12.87195;112.59840;
championship;bn:16280685n,bn:01999256n;2;128,253;256,380;16128;32257;10.87143;112.17501;
championship;bn:00218479n,bn:02232483n;2;131,152;262,304;18947;37895;11.96119;122.14946;
championship;bn:00975734n,bn:02695909n;2;131,130;262,260;16514;33029;9.73564;94.35998;
championship;bn:02064591n,bn:17896560n;2;145,131;290,262;18433;36867;9.72882;121.23039;
championship;bn:17829587n,bn:02753837n;2;134,130;268,260;16386;32773;11.58261;107.22254;
championship;bn:08977039n,bn:02784836n;2;225,128;450,256;27687;55375;34.28237;167.58852;
championship;bn:17024804n,bn:01429393n;2;220,129;440,258;27649;55299;14.33570;195.69052;
championship;bn:16675733n,bn:17226219n;2;143,225;286,449;30957;61915;13.95339;186.39642;
championship;bn:02400859n,bn:16151961n;2;128,129;256,258;16257;32515;7.96232;98.50584;
championship;bn:16702951n,bn:02710066n;2;151,131;302,262;19073;38147;10.81075;122.74473;
championship;bn:14128232n,bn:00965394n;2;219,134;438,268;27864;55729;15.10995;197.47224;
championship;bn:02680063n,bn:16440319n;2;129,153;258,306;19073;38147;11.35236;120.40651;
championship;bn:01103623n,bn:00695098n;2;254,130;382,260;16255;32511;11.31778;114.00769;
championship;bn:01800491n,bn:14088119n;2;130,127;260,254;16383;32767;8.55948;114.81056;
championship;bn:03798815n,bn:01000584n;2;159,152;317,304;23543;47087;11.57457;143.82075;
championship;bn:02162122n,bn:01775916n;2;127,293;254,584;36576;73153;13.76884;269.13474;
championship;bn:01207742n,bn:15232773n;2;126,130;252,260;16128;32257;10.25443;94.54537;
championship;bn:01012297n,bn:01235291n;2;163,127;325,254;20161;40323;11.23404;126.52587;
championship;bn:14815085n,bn:00971555n;2;128,152;256,304;19072;38145;10.84436;126.71923;
championship;bn:15712481n,bn:03956929n;2;130,223;260,446;27905;55811;13.80861;170.49746;
championship;bn:02588505n,bn:01000576n;2;128,152;256,304;18924;37849;10.69549;124.75742;
championship;bn:15480973n,bn:03982370n;2;128,221;256,442;27687;55375;12.89132;175.79765;
championship;bn:15954286n,bn:16922063n;2;235,129;470,258;27905;55811;15.21503;198.62539;
championship;bn:01008992n,bn:17234938n;2;153,228;306,456;32483;64967;19.09884;195.58255;
championship;bn:01012279n,bn:15687384n;2;164,129;327,258;20481;40963;12.26087;129.40633;
championship;bn:01934952n,bn:01972143n;2;138,144;276,288;19458;38917;11.07606;131.40871;
championship;bn:15380044n,bn:00818166n;2;258,132;515,264;32767;65535;15.72426;228.52979;
championship;bn:01523043n,bn:03287037n;2;128,127;256,254;16003;32007;8.84365;96.97664;
championship;bn:02397895n,bn:02031910n;2;127,130;254,260;16256;32513;9.94048;110.94120;
championship;bn:14614097n,bn:16027017n;2;129,131;258,262;16385;32771;11.63490;95.69481;
championship;bn:00619305n,bn:00349757n;2;132,172;264,343;22009;44019;13.68678;144.19546;
championship;bn:14277870n,bn:01013541n;2;153,150;306,300;22202;44405;13.36101;148.91295;
championship;bn:15570867n,bn:01464245n;2;130,127;260,254;16255;32511;9.51642;111.60231;
championship;bn:17091143n,bn:02321840n;2;227,132;454,264;28123;56247;40.01396;170.29649;
championship;bn:02792617n,bn:14716072n;2;128,234;256,468;27687;55375;16.23561;195.95648;
championship;bn:01021879n,bn:00751527n;2;153,128;306,256;18924;37849;14.44916;105.10329;
championship;bn:17321718n,bn:14112648n;2;128,132;256,264;16257;32515;10.72266;111.18414;
championship;bn:01165378n,bn:17885708n;2;127,127;254,254;16129;32259;7.78031;116.10867;
championship;bn:09554784n,bn:00272819n;2;126,302;252,463;20034;40069;12.92815;127.81108;
championship;bn:03143950n,bn:14876391n;2;129,129;258,258;16385;32771;8.48202;94.52381;
championship;bn:00975215n,bn:02803918n;2;163,127;325,254;20161;40323;11.20631;135.28803;
championship;bn:03362938n,bn:17086924n;2;280,225;560,450;59737;119475;18.62008;452.69439;
championship;bn:03590423n,bn:02976348n;2;172,130;343,260;21505;43011;14.39073;121.70504;
championship;bn:03812370n,bn:01107650n;2;128,167;256,333;21083;42167;10.06190;138.70347;
championship;bn:04746247n,bn:14241313n;2;221,131;442,262;27905;55811;14.20602;189.62814;
championship;bn:15687359n,bn:00218529n;2;129,131;258,262;16257;32515;11.58299;117.19934;
championship;bn:00370305n,bn:02595519n;2;146,151;292,302;21458;42917;10.81438;140.47292;
championship;bn:17728354n,bn:17829599n;2;134,134;268,268;16390;32781;14.71016;92.79326;
championship;bn:01745866n,bn:00423991n;2;132,130;264,260;16386;32773;10.90261;114.33327;
championship;bn:02614575n,bn:02884016n;2;126,146;252,292;18144;36289;9.84447;122.12427;
