UNIT;SEED;SIZE;TILDE;NEW;REALTIME;TIME;USER;SYSTEM;CHARACTERIZATION
bn:15667899n,bn:02185344n,bn:03418817n,bn:03619717n,bn:00950367n;actor;5;true;true;0.332;0.04;0.04;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n), GIVEN_NAME(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1), PLACE_OF_BIRTH(X, y_2)
bn:15128056n,bn:00175819n,bn:01274139n,bn:03849923n,bn:02853487n;actor;5;true;true;0.327;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n)
bn:17146760n,bn:03115714n,bn:06755795n,bn:04813354n,bn:03936151n;actor;5;true;true;0.327;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0)
bn:01589484n,bn:02102648n,bn:00433314n,bn:02082934n,bn:06529899n;actor;5;true;true;0.33;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n)
bn:02361676n,bn:00691422n,bn:04145714n,bn:00269103n,bn:00693002n;actor;5;true;true;0.329;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:03159685n,bn:13801269n,bn:04888116n,bn:00536605n,bn:01921745n;actor;5;true;true;0.331;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), INSTANCE_OF(X, y_0), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:01343491n,bn:04731291n,bn:02898956n,bn:16864613n,bn:01571126n;actor;5;true;true;0.329;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n)
bn:01070237n,bn:01424614n,bn:00347280n,bn:04976232n,bn:02046084n;actor;5;true;true;0.329;0.04;0.04;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:00299895n,bn:02684919n,bn:05334392n,bn:14095235n,bn:04693069n;actor;5;true;true;0.327;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:03420725n,bn:03155389n,bn:02442439n,bn:03818832n,bn:00671671n;actor;5;true;true;0.326;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), GIVEN_NAME(X, y_1), COUNTRY_OF_CITIZENSHIP(X, y_2)
bn:05331825n,bn:03281088n,bn:05127286n,bn:00656125n,bn:02170663n;actor;5;true;true;0.326;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0)
bn:08467777n,bn:00710493n,bn:16358068n,bn:05275206n,bn:01403423n;actor;5;true;true;0.33;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1), PLACE_OF_BIRTH(X, y_2)
bn:06761660n,bn:02407826n,bn:04719624n,bn:02394951n,bn:01218289n;actor;5;true;true;0.329;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), INSTANCE_OF(X, y_0), OCCUPATION(X, y_0)
bn:03895788n,bn:05419538n,bn:01544683n,bn:05574800n,bn:02515628n;actor;5;true;true;0.323;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), PLACE_OF_BIRTH(X, y_1), COUNTRY_OF_CITIZENSHIP(X, y_2)
bn:01765190n,bn:03864123n,bn:01542121n,bn:03737649n,bn:03556291n;actor;5;true;true;0.327;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), PLACE_OF_BIRTH(X, y_1)
bn:03720041n,bn:02408782n,bn:08473281n,bn:03548009n,bn:05254730n;actor;5;true;true;0.327;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0)
bn:02595074n,bn:14941235n,bn:02170341n,bn:02830068n,bn:05467756n;actor;5;true;true;0.326;0.04;0.04;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0)
bn:01982459n,bn:01533127n,bn:00735725n,bn:02800814n,bn:05344516n;actor;5;true;true;0.329;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1), PLACE_OF_BIRTH(X, y_2)
bn:14159049n,bn:00335255n,bn:14430674n,bn:14032778n,bn:08366629n;actor;5;true;true;0.325;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), PLACE_OF_BIRTH(X, y_1)
bn:02180559n,bn:02201194n,bn:06507752n,bn:14453749n,bn:01228306n;actor;5;true;true;0.327;0.06;0.06;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1)
bn:03142948n,bn:03562517n,bn:01537671n,bn:01178473n,bn:03520915n;actor;5;true;true;0.327;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0)
bn:02487836n,bn:00334520n,bn:02289996n,bn:01937505n,bn:04972813n;actor;5;true;true;0.326;0.04;0.04;0.0;INSTANCE_OF(X, bn:00001176n)
bn:03094310n,bn:16053028n,bn:00172797n,bn:17207055n,bn:14745364n;actor;5;true;true;0.329;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, y_0), COUNTRY_OF_CITIZENSHIP(X, y_1), PLACE_OF_BIRTH(X, y_2)
bn:01624902n,bn:05434690n,bn:17263791n,bn:01650358n,bn:00641990n;actor;5;true;true;0.327;0.05;0.05;0.0;INSTANCE_OF(X, bn:00001176n), OCCUPATION(X, bn:00001176n), COUNTRY_OF_CITIZENSHIP(X, y_0), PLACE_OF_BIRTH(X, y_1)
